Account,Date,Daily_Total_PnL,Classification
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,39.1247,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-216.431703,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.95347999999998,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,0.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,798.187528,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-680.287463,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,93.006465,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-132.88134,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1400.5515480000001,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,-5651.552238,Extreme Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,-6745.027414,Extreme Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,-3911.273892,Extreme Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,258.032458,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,608.246567,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,490.32631200000003,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,263.769257,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,-282.266207,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,350.896638,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,0.0,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,147.607393,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,361.183441,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,146.420556,Neutral
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,37.385304,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,0.0,Extreme Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,7440.638159,Extreme Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,53635.529649,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,357.346725,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,2227.18659,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,35352.95374,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,2812.7685,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,Extreme Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,1519.769822,Extreme Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,Extreme Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22137.551238,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,503.31943,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,0.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,4839.59228,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,4350.379248,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,48946.705539,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,30531.101000000002,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,444.205198,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,31134.240601999998,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,107892.62706,Extreme Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,84856.33534,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,21531.8321,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,Neutral
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,459.24741,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,Greed
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,883.097404,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,912.786145,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,0.840939,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,883.760812,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,-36565.98544,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,1946.4454620000001,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,6017.309216,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1268.7590360000002,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,4197.732182,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,11595.627026,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-108604.496278,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-4779.219012,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,11147.900554,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,2168.9015130000003,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-18,307.201888,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-20,192.602844,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-23,1005.30527,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-24,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-25,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-26,231.236918,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-27,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-28,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-30,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-02,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-04,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-06,0.0,Extreme Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-20,9585.03428,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-22,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-23,334.760796,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-25,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-26,439.812513,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-27,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-09-30,2710.626288,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-01,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-02,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-03,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-05,5767.161892,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-06,130.487079,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-07,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-08,5396.546638,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-09,396.06272,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-10,0.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-11,8885.327477,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-12,541.55471,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-13,0.0,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-14,1913.61958,Neutral
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-15,1170.2260760000001,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-16,219.480876,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-17,36.11496,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-18,333.219141,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-19,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-20,229.060526,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-21,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-22,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-23,-46.489941,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-25,4543.862071,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-27,666.6623079999999,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-28,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-29,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-10-31,765.475192,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-01,1040.5747959999999,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-02,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-03,0.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-04,2259.351364,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-05,678.4759280000001,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-06,2821.24842,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-07,628.96246,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-08,646.3734049999999,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-09,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-10,548.36595,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-11,1479.677222,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-12,2053.119744,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-13,7680.907897,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-14,2348.106228,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-15,2003.536586,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-16,255.14686999999998,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-17,546.624374,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-18,3158.176614,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-19,1573.210981,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-20,2259.775633,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-21,909.745283,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-22,1825.01255,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-23,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-24,445.338356,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-25,5059.459732,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-26,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-27,-2848.159792,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-28,1174.315571,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-29,610.52512,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-11-30,850.54514,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-01,337.835516,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-02,754.7378,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-03,1467.1002210000001,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-04,291.35271,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-05,1435.68724,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-06,7206.315268,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-07,2342.996384,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-08,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-09,2350.499742,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-10,3986.312514,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-11,1083.777057,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-12,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-13,6790.274613,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-14,570.1898180000001,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-15,263.914304,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-16,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-17,0.0,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-18,-4627.220257,Extreme Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-12-19,1582.2032900000002,Extreme Greed
